,channel_id,video_id,video_title,video_pub_date,video_description,video_thumbnail,video_view_count,video_like_count,video_comment_count,video_fav_count,video_duration,video_type,most_views,well_performers
221,UCgfe2ooZD3VJPB6aJAnuQng,K4CrP8aZk_0,First Look At Meta&#39;s Emu Edit &amp; Emu Video,2023-11-21,Sign up for my newsletter here! https://bycloud-ai.beehiiv.com/subscribe As Gen-2 is releasing new functions or new models left ...,https://i.ytimg.com/vi/K4CrP8aZk_0/hqdefault.jpg,12967,825,42,0,PT3M49S,rectangular,137980.90000000005,False
222,UCgfe2ooZD3VJPB6aJAnuQng,7Y1vjXkHPxk,"OpenAI Fired Its CEO Sam Altman, What Happened?",2023-11-18,OpenAI Statements https://openai.com/blog/openai-announces-leadership-transition Sign-up for my Newsletter ...,https://i.ytimg.com/vi/7Y1vjXkHPxk/hqdefault.jpg,52643,1625,293,0,PT7M20S,rectangular,137980.90000000005,False
223,UCgfe2ooZD3VJPB6aJAnuQng,3pzDw4hAsTs,Hacking AI With Images - Visual Injection Attack,2023-11-15,"To try everything Brilliant has to offer—free—for a full 30 days, visit https://brilliant.org/bycloud . The first 200 of you will get 20% off ...",https://i.ytimg.com/vi/3pzDw4hAsTs/hqdefault.jpg,41162,2167,135,0,PT6M17S,rectangular,137980.90000000005,False
224,UCgfe2ooZD3VJPB6aJAnuQng,NdKUVE-DwBs,NVIDIA&#39;s Eureka Just Changed How Robots Are Trained Forever,2023-10-21,NVIDIA's Eureka uses GPT-4 Based AI Agents to write reward functions and trains robots better than humans?! This application of ...,https://i.ytimg.com/vi/NdKUVE-DwBs/hqdefault.jpg,14305,925,60,0,PT4M23S,rectangular,137980.90000000005,False
225,UCgfe2ooZD3VJPB6aJAnuQng,C708Mh7EHZM,3D Gaussian Splatting: How&#39;s This The Future of 3D AI?,2023-10-15,"To try everything Brilliant has to offer—free—for a full 30 days, visit https://brilliant.org/bycloud . The first 200 of you will get 20% off ...",https://i.ytimg.com/vi/C708Mh7EHZM/hqdefault.jpg,63180,2866,101,0,PT8M54S,rectangular,137980.90000000005,False
226,UCgfe2ooZD3VJPB6aJAnuQng,lwlvyy5PtBo,First Look At GPT-4 With Vision,2023-09-25,"To try everything Brilliant has to offer—free—for a full 30 days, visit https://brilliant.org/bycloud . The first 200 of you will get 20% off ...",https://i.ytimg.com/vi/lwlvyy5PtBo/hqdefault.jpg,34727,1176,75,0,PT8M50S,rectangular,137980.90000000005,False
227,UCgfe2ooZD3VJPB6aJAnuQng,G4yjpBdki78,bycloud&#39;s 100k Subscribers Q&amp;A Special,2023-09-23,100K SPECIAL Q&A IS REAL GUYS!!! Just took awhile tho :p [bycloud AI YouTube] @bycloud_AI [bycloud AI Patreon] ...,https://i.ytimg.com/vi/G4yjpBdki78/hqdefault.jpg,3717,396,46,0,PT12M11S,rectangular,137980.90000000005,False
228,UCX6c6hTIqcphjMsXbeanJ1g,ejNv6awW7h4,A Voice for Every Need - MurfAI better than ElevenLabs?,2024-01-03,"In this video, we are going to look at MurfAI - the best TTS Platform. Join Today:- https://murf.ai/ Let's do this! Join the AI Revolution ...",https://i.ytimg.com/vi/ejNv6awW7h4/hqdefault.jpg,281,12,1,0,PT11M59S,rectangular,137980.90000000005,False
229,UCX6c6hTIqcphjMsXbeanJ1g,chAQGTBMXXQ,Prompt MASTERY : 26 principles for Mastering Prompts !,2023-12-31,"In this video, we unveil 26 game-changing principles designed to revolutionize the way you query and prompt these linguistic ...",https://i.ytimg.com/vi/chAQGTBMXXQ/hqdefault.jpg,943,62,3,0,PT18M9S,rectangular,137980.90000000005,False
230,UCX6c6hTIqcphjMsXbeanJ1g,GKr5URJvNDQ,CrewAI is Better than AutoGEN ?? Use with Ollama Openhermes !,2023-12-30,"In this video, we are going to explore CrewAI which is a Cutting-edge framework for orchestrating role-playing, autonomous AI ...",https://i.ytimg.com/vi/GKr5URJvNDQ/hqdefault.jpg,5311,227,33,0,PT12M34S,rectangular,137980.90000000005,False
231,UCX6c6hTIqcphjMsXbeanJ1g,RZcpJP0Jb74,"A Chat Bot with Memories, Skills and RAG !! Best Till Date (Upload Your mind)",2023-12-19,"In this video, we are going to export MindOS which is the best Chatbot till date. MindOS has RAG, Memories and Skills with ...",https://i.ytimg.com/vi/RZcpJP0Jb74/hqdefault.jpg,1660,58,27,0,PT15M9S,rectangular,137980.90000000005,False
232,UCX6c6hTIqcphjMsXbeanJ1g,gx6X5XJ8uH4,Run AutoGEN using Ollama/LiteLLM in SIMPLE Steps | Updated (Use Case),2023-12-10,"In this video, we are going to test out AutoGEN + Ollama + LiteLLM combination. We are going to load up two LLMs using the ...",https://i.ytimg.com/vi/gx6X5XJ8uH4/hqdefault.jpg,3236,113,19,0,PT11M59S,rectangular,137980.90000000005,False
233,UCX6c6hTIqcphjMsXbeanJ1g,COMTZz2zO1E,Mixtral: 8 LLMs&#39; Collaboration | Can we Handle?,2023-12-10,"In this video, we are going to test out Mixtral 8 x 7B Model. We don't know what to call this but people call this the MoE (Mixture of ...",https://i.ytimg.com/vi/COMTZz2zO1E/hqdefault.jpg,752,34,4,0,PT4M50S,rectangular,137980.90000000005,False
234,UCX6c6hTIqcphjMsXbeanJ1g,QKND-jMuVWI,Zephyr 3B not 7B | Ollama Integration and Hugging Face Demo,2023-12-09,"In this video, we are going to test a small model called StableLM Zephyr 3B model. Stability AI goes 'smol' with StableLM Zephyr ...",https://i.ytimg.com/vi/QKND-jMuVWI/hqdefault.jpg,1453,36,0,0,PT9M44S,rectangular,137980.90000000005,False
235,UCX6c6hTIqcphjMsXbeanJ1g,1Myyv7EE_4c,DIFY is better than Assistant APIs and GPTs |,2023-12-08,"This is DIFY !!! In this video, we are going to use DIFY which is The Innovation Engine for Generative AI Applications. My vigorous ...",https://i.ytimg.com/vi/1Myyv7EE_4c/hqdefault.jpg,3249,134,16,0,PT15M3S,rectangular,137980.90000000005,False
236,UCX6c6hTIqcphjMsXbeanJ1g,IsGVSZFaOpE,Running OLLAMA with Cheshire CAT AI (Another Use Case of Ollama),2023-12-01,"In this video, we are going to run Ollama with Cheshire Cat AI. Learn the docker implementation. Cheshire Cat AI is a ...",https://i.ytimg.com/vi/IsGVSZFaOpE/hqdefault.jpg,2880,133,25,0,PT7M37S,rectangular,137980.90000000005,False
237,UCX6c6hTIqcphjMsXbeanJ1g,mnsfrQ81IjE,Running Ollama on Windows ! Ubuntu Version |  (Much Awaited Video),2023-11-30,"In this video, we are going to run Ollama on Windows System Steps for Running Ollama on Windows System: Step 1: Turn ...",https://i.ytimg.com/vi/mnsfrQ81IjE/hqdefault.jpg,5964,177,56,0,PT6M48S,rectangular,137980.90000000005,False
238,UCKelCK4ZaO6HeEI1KQjqzWA,64Jxra2J1n8,Is AI Headed for the &quot;Trough of Disillusionment&quot;?,2024-01-04,Initial market performance wasn't particularly bullish for AI or tech in general. NLW explores whether there are larger forces at ...,https://i.ytimg.com/vi/64Jxra2J1n8/hqdefault.jpg,40,4,0,0,PT7M34S,rectangular,137980.90000000005,False
239,UCKelCK4ZaO6HeEI1KQjqzWA,dOFhRPwaErY,The State of AI in 2024,2024-01-02,"NLW breaks down the industry as 2024 begins, from policy to AI safety to the state of the art in technology. The AI Breakdown ...",https://i.ytimg.com/vi/dOFhRPwaErY/hqdefault.jpg,2986,136,25,0,PT17M42S,rectangular,137980.90000000005,False
240,UCKelCK4ZaO6HeEI1KQjqzWA,PJDp2f2Gr5Q,The 10 Biggest Events in AI 2023,2023-12-22,Sam Altman fired and rehired? GPT-4? Copyright lawsuits? 6 month pause letter? NLW looks at the biggest events of the AI year.,https://i.ytimg.com/vi/PJDp2f2Gr5Q/hqdefault.jpg,1021,50,1,0,PT15M4S,rectangular,137980.90000000005,False
241,UCKelCK4ZaO6HeEI1KQjqzWA,te6kqCpsQVE,"The More Workers Use AI, The More Scared They Are It Will Take Their Jobs",2023-12-20,A new study from CNBC shows that the American workers who use AI the most are the most scared of it impacting their ...,https://i.ytimg.com/vi/te6kqCpsQVE/hqdefault.jpg,2118,88,20,0,PT7M43S,rectangular,137980.90000000005,False
242,UCKelCK4ZaO6HeEI1KQjqzWA,GVE2zPtHZvY,OpenAI&#39;s New Safety Preparedness Framework,2023-12-20,How OpenAI is going to handle the safety challenges of frontier models. The AI Breakdown helps you understand the most ...,https://i.ytimg.com/vi/GVE2zPtHZvY/hqdefault.jpg,1716,68,8,0,PT9M49S,rectangular,137980.90000000005,False
243,UCKelCK4ZaO6HeEI1KQjqzWA,UFZMUsTOXvE,Are AI Girlfriends A Threat to Society?,2023-12-18,"After Digi's new AI companion app goes viral, the conversation about the social impact of AI girlfriends and boyfriends is getting ...",https://i.ytimg.com/vi/UFZMUsTOXvE/hqdefault.jpg,4181,120,46,0,PT9M,rectangular,137980.90000000005,False
244,UCKelCK4ZaO6HeEI1KQjqzWA,evT2yENaMK8,ChatGPT Reporting It&#39;s Running GPT 4 5,2023-12-18,"OpenAI says its just hallucinating, but many people also reported improved performance over the weekend as well. What's really ...",https://i.ytimg.com/vi/evT2yENaMK8/hqdefault.jpg,1221,46,0,0,PT7M42S,rectangular,137980.90000000005,False
245,UCKelCK4ZaO6HeEI1KQjqzWA,UQhdpGAlIvk,Can Weak Models Control Strong Models? OpenAI Superalignment Team&#39;s First Research Paper,2023-12-16,The latest and first Superalignment team research uses the analogy of a weaker model training a stronger model to humans ...,https://i.ytimg.com/vi/UQhdpGAlIvk/hqdefault.jpg,2792,93,16,0,PT12M15S,rectangular,137980.90000000005,False
246,UCKelCK4ZaO6HeEI1KQjqzWA,lmwepwMmH0I,Is the GPT-4.5 Leak Real?,2023-12-14,"GPT-4.5 pricing is flying around Twitter, suggesting OpenAI is on the verge of their next big release. But even the most prominent ...",https://i.ytimg.com/vi/lmwepwMmH0I/hqdefault.jpg,3066,96,6,0,PT10M7S,rectangular,137980.90000000005,False
247,UCKelCK4ZaO6HeEI1KQjqzWA,ruAH7AZCaM4,Is ChatGPT Lazy Because of the Holidays?,2023-12-13,"Believe it or not, there is some fairly good evidence that ChatGPT is acting lazy (i.e. returning shorter results for example) because ...",https://i.ytimg.com/vi/ruAH7AZCaM4/hqdefault.jpg,1588,65,11,0,PT7M58S,rectangular,137980.90000000005,False
248,UCHhYXsLBEVVnbvsq57n1MTQ,_5_DTkAWW4k,AI Trends That Will Change Society In 2024,2024-01-03,This week I'll break down the major AI trends that dominated 2023 and give my predictions on AI in 2024.,https://i.ytimg.com/vi/_5_DTkAWW4k/hqdefault.jpg,10089,620,69,0,PT21M59S,rectangular,137980.90000000005,False
249,UCHhYXsLBEVVnbvsq57n1MTQ,S9kEXpwt4_0,You Need To See What AI Made This Week,2023-12-29,"In this breakdown, I'll show you all the top AI tools that came out this week and the best ways to use them. Featuring Meta's ...",https://i.ytimg.com/vi/S9kEXpwt4_0/hqdefault.jpg,11049,651,78,0,PT11M54S,rectangular,137980.90000000005,False
250,UCHhYXsLBEVVnbvsq57n1MTQ,yc4p7JgAO00,Upscale any image for free using Krea AI 🤯,2023-12-23,"No sponsorships here, just an awesome tool we wanted to share. We're betting that Krea won't be free to use for very long.",https://i.ytimg.com/vi/yc4p7JgAO00/hqdefault.jpg,4040,233,3,0,PT43S,rectangular,137980.90000000005,False
251,UCHhYXsLBEVVnbvsq57n1MTQ,OZhkRVSJYxk,I Can&#39;t Believe We Can Already Do THIS with AI Tools...,2023-12-22,"In today's breakdown we'll cover all the best AI tools that came out this week, and show you how you can use them right now.",https://i.ytimg.com/vi/OZhkRVSJYxk/hqdefault.jpg,27059,1097,76,0,PT14M53S,rectangular,137980.90000000005,False
252,UCHhYXsLBEVVnbvsq57n1MTQ,XioVu9N8ni4,ChatGPT can read your sloppy handwriting ✍️,2023-12-21,AI can officially read human handwriting better than most humans. Originally discovered and shared by one of my favorite ...,https://i.ytimg.com/vi/XioVu9N8ni4/hqdefault.jpg,3967,150,3,0,PT42S,rectangular,137980.90000000005,False
253,UCHhYXsLBEVVnbvsq57n1MTQ,ED3Jkr4LgjQ,This AI tool turns emojis into nightmare fuel 😂,2023-12-19,"Magnific is an AI-powered upscaling tool, but if you mess with the settings enough you get hilarious (and sometimes disturbing) ...",https://i.ytimg.com/vi/ED3Jkr4LgjQ/hqdefault.jpg,4015,107,3,0,PT26S,rectangular,137980.90000000005,False
254,UCHhYXsLBEVVnbvsq57n1MTQ,bxwaiHmiOms,This AI App Generates Images As You Type 👀,2023-12-18,"SDXL Turbo creates images in real time, as quickly as you can type. Truly incredible seeing the art change the moment you type a ...",https://i.ytimg.com/vi/bxwaiHmiOms/hqdefault.jpg,2377,127,7,0,PT49S,rectangular,137980.90000000005,False
255,UCHhYXsLBEVVnbvsq57n1MTQ,NEfxyx3V450,This Weeks Most Interesting AI Tools You Can Use,2023-12-16,Try out Julius for free today: https://julius.ai?utm_source=youtube&utm_campaign=aiadvantage In today's video I summarized all ...,https://i.ytimg.com/vi/NEfxyx3V450/hqdefault.jpg,10107,499,30,0,PT15M3S,rectangular,137980.90000000005,False
256,UCHhYXsLBEVVnbvsq57n1MTQ,f_nueffMvQQ,My New Favorite AI Tool: Leonardo Live Canvas 🪄🎨,2023-12-16,I have a particular set of skills...skills I acquired over the years while wasting time in MS paint.,https://i.ytimg.com/vi/f_nueffMvQQ/hqdefault.jpg,1964,92,3,0,PT1M,rectangular,137980.90000000005,False
257,UCHhYXsLBEVVnbvsq57n1MTQ,b0V98rJlDhY,How to Use Runway&#39;s Motion Controls 🎥,2023-12-15,"Runway Gen-2 has an incredible toolkit, and mastering AI video is going to be a critical skill heading into 2024 and beyond.",https://i.ytimg.com/vi/b0V98rJlDhY/hqdefault.jpg,1299,51,1,0,PT59S,rectangular,137980.90000000005,False
258,UCXIa1dlKtpeCEBHObZFQgsA,QdDoFfkVkcw,$0 Embeddings (OpenAI vs. free &amp; open source),2023-06-25,What is the cheapest way to generate text embeddings? And how do they compare to OpenAI? To try everything Brilliant has to ...,https://i.ytimg.com/vi/QdDoFfkVkcw/hqdefault.jpg,196557,5989,236,0,PT1H24M42S,rectangular,137980.90000000005,True
259,UCXIa1dlKtpeCEBHObZFQgsA,Yhtjd7yGGGA,ClippyGPT - How I Built Supabase’s OpenAI Doc Search (Embeddings),2023-02-07,Supabase hired me to build ClippyGPT - their next generation doc search. We can ask our old friend Clippy anything you want ...,https://i.ytimg.com/vi/Yhtjd7yGGGA/hqdefault.jpg,165466,5054,336,0,PT41M52S,rectangular,137980.90000000005,True
260,UCXIa1dlKtpeCEBHObZFQgsA,76kOoanaBnU,Tutorial: Build a professional product video in Blender/DaVinci Resolve,2022-10-15,How do people make those epic product videos? Is there an actual professional process they go through to decide what to make ...,https://i.ytimg.com/vi/76kOoanaBnU/hqdefault.jpg,4188,196,28,0,PT2H38M37S,rectangular,137980.90000000005,False
261,UCXIa1dlKtpeCEBHObZFQgsA,x_guNosYPVw,I wish I knew this before using Image Textures (Blender),2022-10-01,"How do Image Textures actually work within Blender? There are so many tutorials that use Image Textures, but very few talk about ...",https://i.ytimg.com/vi/x_guNosYPVw/hqdefault.jpg,13403,723,67,0,PT1H2M12S,rectangular,137980.90000000005,False
262,UCXIa1dlKtpeCEBHObZFQgsA,FmY5AiempII,Generate Blender textures using AI (Stable Diffusion),2022-09-24,Addon Link: https://github.com/carson-katri/dream-textures There have been major leaps in AI image generation tech recently... so ...,https://i.ytimg.com/vi/FmY5AiempII/hqdefault.jpg,24593,765,48,0,PT17M59S,rectangular,137980.90000000005,False
263,UCXIa1dlKtpeCEBHObZFQgsA,VlSs430PAeU,I wish I knew this before using Geometry Nodes (Blender),2022-09-12,It feels like so many tutorials are just step-by-step guides and don't explain the WHY and HOW behind geometry nodes. How do ...,https://i.ytimg.com/vi/VlSs430PAeU/hqdefault.jpg,136756,5695,331,0,PT1H24M14S,rectangular,137980.90000000005,False
264,UCXIa1dlKtpeCEBHObZFQgsA,pC7Ac8pfxYM,Adding React Three Fiber to Electron (To build a screensaver - Part 2),2022-09-02,"What is the best way to scaffold an Electron project with React Three Fiber? There are a lot of options out there, so how do we ...",https://i.ytimg.com/vi/pC7Ac8pfxYM/hqdefault.jpg,2360,96,24,0,PT16M51S,rectangular,137980.90000000005,False
265,UCXIa1dlKtpeCEBHObZFQgsA,z-fHz4HeFIU,The REAL reason your internet is slow (and how to fix),2022-08-24,"You're on a Zoom call with a bad connection and you're wondering, “Is it my internet, or theirs?” In this video, we are going down ...",https://i.ytimg.com/vi/z-fHz4HeFIU/hqdefault.jpg,1403,80,9,0,PT15M20S,rectangular,137980.90000000005,False
266,UCXIa1dlKtpeCEBHObZFQgsA,9zYUyMNPgAU,Build a REAL screensaver using React Three Fiber (Part 1),2022-07-05,How do screensavers REALLY work under the hood? In this series you will learn how to rebuild the classic 3D pipes screensaver ...,https://i.ytimg.com/vi/9zYUyMNPgAU/hqdefault.jpg,3186,171,15,0,PT7M54S,rectangular,137980.90000000005,False
267,UCXIa1dlKtpeCEBHObZFQgsA,DPl34H2ISsk,I wish I knew this before using React Three Fiber,2022-06-09,"Sometimes the best way to understand a library like React Three Fiber is to compare it to the original 3D web library, Three.js.",https://i.ytimg.com/vi/DPl34H2ISsk/hqdefault.jpg,92088,4178,291,0,PT28M23S,rectangular,137980.90000000005,False
268,UC2Xd-TjJByJyK2w1zNwY0zQ,lsXqparnx24,Mind-blowing page animations are easy now... View Transitions API first look,2023-08-13,Learn about the new View Transitions API in Astro and how it can add awesome route animations to your website.,https://i.ytimg.com/vi/lsXqparnx24/hqdefault.jpg,205984,9967,340,0,PT5M1S,rectangular,137980.90000000005,True
269,UC2Xd-TjJByJyK2w1zNwY0zQ,-JE8P2TiJEg,PROOF JavaScript is a Multi-Threaded language,2023-08-04,Learn the basics of parallelism and concurrency in JavaScript by experimenting with Node.js Worker Threads and browser Web ...,https://i.ytimg.com/vi/-JE8P2TiJEg/hqdefault.jpg,228614,14664,526,0,PT8M21S,rectangular,137980.90000000005,True
270,UC2Xd-TjJByJyK2w1zNwY0zQ,yfBtjLxn_6k,How GitHub Actions 10x my productivity,2023-07-31,"Learn how to use GitHub actions continuous integration and delivery in a software development project. In this quick tutorial, we ...",https://i.ytimg.com/vi/yfBtjLxn_6k/hqdefault.jpg,300749,13489,253,0,PT8M18S,rectangular,137980.90000000005,True
271,UC2Xd-TjJByJyK2w1zNwY0zQ,MnpuK0MK4yo,React VS Svelte...10 Examples,2023-06-30,The ultimate guide to Svelte for React.js Developers with 10 code examples for both JavaScript frameworks. Find out if SvelteKit is ...,https://i.ytimg.com/vi/MnpuK0MK4yo/hqdefault.jpg,431485,19020,1001,0,PT8M35S,rectangular,137980.90000000005,True
272,UC2Xd-TjJByJyK2w1zNwY0zQ,mG8UupGkbGo,I built a *streaming* AI chat app,2023-06-17,"Learn how to use the new Vercel AI SDK to quickly build streaming AI chat apps with APIs like OpenAI, Anthropic, HuggingFace, ...",https://i.ytimg.com/vi/mG8UupGkbGo/hqdefault.jpg,112339,5071,147,0,PT4M13S,rectangular,137980.90000000005,False
273,UC2Xd-TjJByJyK2w1zNwY0zQ,4QN1BzxF8wM,I tried 8 different Postgres ORMs,2023-05-25,Let's compare 8 ways to work with SQL databases in a JavaScript project like Node.js or Next.js. Analyze the pros and cons of ...,https://i.ytimg.com/vi/4QN1BzxF8wM/hqdefault.jpg,323387,10915,662,0,PT9M46S,rectangular,137980.90000000005,True
274,UC2Xd-TjJByJyK2w1zNwY0zQ,-uN1Q98UMO4,Most overpowered way to build mobile apps?,2023-05-15,Learn how to use FlutterFlow to build iOS and Android apps quickly. It is a low-code Flutter tool with integrations for Firebase that ...,https://i.ytimg.com/vi/-uN1Q98UMO4/hqdefault.jpg,496298,20409,506,0,PT8M33S,rectangular,137980.90000000005,True
275,UC2Xd-TjJByJyK2w1zNwY0zQ,shWEfRlmb6g,I built a fullstack PaLM AI app in just 2 minutes,2023-05-12,"Learn how to use Google's new PaLM 2 AI model with Firebase and SvelteKit. In this tutorial, we build and deploy a fullstack ...",https://i.ytimg.com/vi/shWEfRlmb6g/hqdefault.jpg,169687,7472,191,0,PT3M28S,rectangular,137980.90000000005,True
276,UC2Xd-TjJByJyK2w1zNwY0zQ,0fONene3OIA,The ultimate guide to web performance,2023-05-08,"Learn how to analyze and optimize the performance of any website. In this tutorial, we explore tips and tricks to build faster UIs ...",https://i.ytimg.com/vi/0fONene3OIA/hqdefault.jpg,338940,21742,317,0,PT6M43S,rectangular,137980.90000000005,True
277,UC2Xd-TjJByJyK2w1zNwY0zQ,O94ESaJtHtM,Next.js Server Actions...  5 awesome things you can do,2023-05-05,A full tutorial and breakdown of the new Next.js Server Actions feature. Learn how to handle form submissions and implement ...,https://i.ytimg.com/vi/O94ESaJtHtM/hqdefault.jpg,215794,9079,385,0,PT7M51S,rectangular,137980.90000000005,True
